feature,coefficient,abs_importance
"keywords_recommendation, traditional, cheap",0.0017128994980471952,0.0017128994980471952
user_id_user_08gr0oty,0.0017128994980471952,0.0017128994980471952
timestamp_2024-11-04 01:40:29,0.0017128994980471952,0.0017128994980471952
post_id_540zm6yxnsr1,0.0017128994980471952,0.0017128994980471952
text_content_Toyota PowerRelease is amazing! Can't wait to see what's coming next. #Exclusive Really interested in hearing your thoughts!,0.0017128994980471952,0.0017128994980471952
timestamp_2024-12-08 03:46:11,-0.001701569323913419,0.001701569323913419
user_id_user_zau8r07s,-0.001701569323913419,0.001701569323913419
post_id_otx494ljekuy,-0.001701569323913419,0.001701569323913419
"text_content_Toyota ReferralBonus is outstanding! Can't wait to see what's coming next. #NewRelease, #Fashion Would love to get your feedback!",-0.001701569323913419,0.001701569323913419
text_content_Just unboxed my new Ultraboost from Adidas. Best purchase ever. Could someone explain #Beauty Really interested in hearing your thoughts!,0.0016993348582678724,0.0016993348582678724
"keywords_traditional, design, service",0.0016993348582678724,0.0016993348582678724
user_id_user_44ak7lxr,0.0016993348582678724,0.0016993348582678724
timestamp_2024-11-08 12:34:54,0.0016993348582678724,0.0016993348582678724
post_id_9xmr17sscwc8,0.0016993348582678724,0.0016993348582678724
"keywords_customer, traditional",0.001697091296211238,0.001697091296211238
"text_content_Attended the Samsung GlobalCampaign event yesterday. Best purchase ever. #Fitness, #Tech, #Premium Let me know what you think!",0.001697091296211238,0.001697091296211238
post_id_a51qeksur6n2,0.001697091296211238,0.001697091296211238
user_id_user_60zi04p3,0.001697091296211238,0.001697091296211238
timestamp_2025-02-09 08:38:33,0.001697091296211238,0.001697091296211238
"hashtags_#Fitness, #Tech, #Premium",0.001697091296211238,0.001697091296211238
"hashtags_#Reviews, #Innovation",-0.0016963634141857887,0.0016963634141857887
post_id_y5s5uvkss1nb,-0.0016933598899456354,0.0016933598899456354
"keywords_reliable, sustainable, improved",-0.0016933598899456354,0.0016933598899456354
timestamp_2024-09-19 23:18:32,-0.0016933598899456354,0.0016933598899456354
user_id_user_sgahdste,-0.0016933598899456354,0.0016933598899456354
"text_content_Has anyone else experienced connectivity issues with Nike's Dri-FIT? Absolutely loving it. @NewsOutlet #Fitness, #CustomerService",-0.0016933598899456354,0.0016933598899456354
user_id_user_uuvzdz2v,0.0016925757903282013,0.0016925757903282013
"keywords_quality, service, performance",0.0016925757903282013,0.0016925757903282013
"hashtags_#Affordable, #Promo, #Reviews",0.0016925757903282013,0.0016925757903282013
timestamp_2024-06-11 03:15:16,0.0016925757903282013,0.0016925757903282013
"text_content_Just tried the Fanta from Coca-Cola. Exceeded my expectations. #Affordable, #Promo, #Reviews Let me know what you think!",0.0016925757903282013,0.0016925757903282013
post_id_5q4wb0un7lx2,0.0016925757903282013,0.0016925757903282013
hashtags_#Fitness,0.0016775007960150602,0.0016775007960150602
post_id_i9bitqw8r6ji,0.0016607707146498142,0.0016607707146498142
text_content_My one week review of Amazon Echo Dot: Highly recommend. #Innovation Let me know what you think!,0.0016607707146498142,0.0016607707146498142
user_id_user_j5k75abg,0.0016607707146498142,0.0016607707146498142
timestamp_2024-07-02 08:27:51,0.0016607707146498142,0.0016607707146498142
"keywords_reliable, eco-friendly, service",0.0016607707146498142,0.0016607707146498142
"hashtags_#Eco, #Beauty",0.0016557087284081685,0.0016557087284081685
post_id_vyauqdhcxzbj,0.001637022455125469,0.001637022455125469
"keywords_design, slow, luxury, cheap",0.001637022455125469,0.001637022455125469
user_id_user_ch76xihr,0.001637022455125469,0.001637022455125469
"hashtags_#Beauty, #Reviews, #Exclusive",0.001637022455125469,0.001637022455125469
timestamp_2025-03-28 15:23:45,0.001637022455125469,0.001637022455125469
"text_content_My six months review of Nike Dri-FIT: Absolutely loving it. #Beauty, #Reviews, #Exclusive Curious about your experience too.",0.001637022455125469,0.001637022455125469
timestamp_2024-08-25 21:01:26,-0.0016337228429070159,0.0016337228429070159
user_id_user_1mgc2mg0,-0.0016337228429070159,0.0016337228429070159
text_content_Comparing Microsoft Xbox Elite Controller to the competition. Absolutely loving it. #Travel Curious about your experience too.,-0.0016337228429070159,0.0016337228429070159
"keywords_competitive, reliable, price, performance",-0.0016337228429070159,0.0016337228429070159
post_id_pumbd2675pnh,-0.0016337228429070159,0.0016337228429070159
"keywords_helpful, upgraded, outdated",0.0016281450652587417,0.0016281450652587417
"keywords_slow, delivery",0.0016228959619338705,0.0016228959619338705
"text_content_Should I upgrade about Coca-Cola's Fanta? @BrandCEO #Affordable, #Beauty Let me know what you think!",0.001620450005666906,0.001620450005666906
post_id_bm9p1aq773w9,0.001620450005666906,0.001620450005666906
timestamp_2024-07-20 14:45:35,0.001620450005666906,0.001620450005666906
user_id_user_k2wkf1dv,0.001620450005666906,0.001620450005666906
"hashtags_#Quality, #BestValue",-0.0016115513675485722,0.0016115513675485722
timestamp_2024-12-13 10:13:09,0.0016110717717588816,0.0016110717717588816
post_id_9gsvrd24tx62,0.0016110717717588816,0.0016110717717588816
text_content_My one month review of Coca-Cola Coca-Cola Cherry: It's okay. #Health Really interested in hearing your thoughts!,0.0016110717717588816,0.0016110717717588816
user_id_user_l5fmnxvg,0.0016110717717588816,0.0016110717717588816
"hashtags_#BestValue, #Tech",-0.0015899580103771222,0.0015899580103771222
user_id_user_lprchx8w,-0.0015837012110018352,0.0015837012110018352
timestamp_2024-09-03 11:50:41,-0.0015837012110018352,0.0015837012110018352
"hashtags_#Lifestyle, #MustHave, #Premium",-0.0015837012110018352,0.0015837012110018352
post_id_8f3xkgb5y8bb,-0.0015837012110018352,0.0015837012110018352
"text_content_Cannot believe with my new Xbox Elite Controller from Microsoft! Exceeded my expectations. #Lifestyle, #MustHave, #Premium",-0.0015837012110018352,0.0015837012110018352
text_content_Anyone have tips about Microsoft's Xbox Elite Controller?  #ProductLaunch Really interested in hearing your thoughts!,-0.0015797456275893377,0.0015797456275893377
user_id_user_j4dbkd7i,-0.0015797456275893377,0.0015797456275893377
"keywords_expensive, design",-0.0015797456275893377,0.0015797456275893377
timestamp_2024-08-02 23:32:42,-0.0015797456275893377,0.0015797456275893377
post_id_o467hyzyj5or,-0.0015797456275893377,0.0015797456275893377
"keywords_competitive, improved",-0.0015796856809047084,0.0015796856809047084
post_id_2okityykt3mj,0.0015687773477529921,0.0015687773477529921
user_id_user_d8yqz010,0.0015687773477529921,0.0015687773477529921
text_content_Any advice about Pepsi's Pepsi Wild Cherry?  #Eco Let me know what you think!,0.0015687773477529921,0.0015687773477529921
timestamp_2024-11-13 01:08:47,0.0015687773477529921,0.0015687773477529921
user_id_user_cg9rfr0m,-0.001562422986311378,0.001562422986311378
timestamp_2024-09-01 10:49:39,-0.001562422986311378,0.001562422986311378
"keywords_amazing, performance, slow, disappointing",-0.001562422986311378,0.001562422986311378
post_id_1wr15fx77vzc,-0.001562422986311378,0.001562422986311378
text_content_Comparing Toyota Prius to the competition. Exceeded my expectations. #Tech Really interested in hearing your thoughts!,-0.001562422986311378,0.001562422986311378
hashtags_#TrendAlert,-0.0015584069540743415,0.0015584069540743415
product_name_Surface Laptop,-0.0015547149067817946,0.0015547149067817946
"keywords_performance, slow",-0.0015521335458638908,0.0015521335458638908
post_id_tpb5uatu56z5,-0.0015474342906118884,0.0015474342906118884
user_id_user_pyz9oexo,-0.0015474342906118884,0.0015474342906118884
"keywords_sustainable, responsive, premium, quality",-0.0015474342906118884,0.0015474342906118884
"text_content_Cannot believe with my new Zoom Pegasus from Nike! Best purchase ever. #Tech, #Discount Would love to get your feedback!",-0.0015474342906118884,0.0015474342906118884
timestamp_2025-01-24 08:21:24,-0.0015474342906118884,0.0015474342906118884
"keywords_poor, fast",-0.0015449052286041728,0.0015449052286041728
"keywords_recommendation, delivery",-0.0015446402457658193,0.0015446402457658193
"hashtags_#Eco, #Quality",-0.0015414101840305623,0.0015414101840305623
"keywords_performance, budget, traditional",-0.0015395879325488793,0.0015395879325488793
"text_content_Comparing Google Pixel Tablet to the competition. Mixed feelings about it. #Fitness, #Travel Would love to get your feedback!",-0.0015395879325488793,0.0015395879325488793
post_id_5rjzga3vqyj3,-0.0015395879325488793,0.0015395879325488793
user_id_user_qlgsf6wb,-0.0015395879325488793,0.0015395879325488793
timestamp_2024-11-05 15:16:08,-0.0015395879325488793,0.0015395879325488793
"keywords_amazing, premium",-0.001539321469476624,0.001539321469476624
product_name_Surface Pro,0.001538142688094128,0.001538142688094128
"hashtags_#CustomerService, #Promo",-0.001538070820129291,0.001538070820129291
"hashtags_#Fitness, #Fashion",0.0015344471037614734,0.0015344471037614734
post_id_n11tonvmip8s,0.0015335857074281725,0.0015335857074281725
text_content_Just unboxed my new Kindle from Amazon. Mixed feelings about it. Sad to report #Health,0.0015335857074281725,0.0015335857074281725
timestamp_2025-03-27 01:48:55,0.0015335857074281725,0.0015335857074281725
user_id_user_z8gv3tmu,0.0015335857074281725,0.0015335857074281725
"keywords_upgraded, quality, unique",0.0015335857074281725,0.0015335857074281725
timestamp_2024-10-25 22:25:39,-0.0015250206608811018,0.0015250206608811018
post_id_juom30zyq706,-0.0015250206608811018,0.0015250206608811018
text_content_What's your opinion about Google's Pixel Tablet?  #Fitness Would love to get your feedback!,-0.0015250206608811018,0.0015250206608811018
user_id_user_o19edyrh,-0.0015250206608811018,0.0015250206608811018
"keywords_value, helpful",-0.0015249603497578116,0.0015249603497578116
post_id_etoxxsq9q1b6,-0.001524861843133737,0.001524861843133737
timestamp_2024-10-20 03:21:56,-0.001524861843133737,0.001524861843133737
user_id_user_sc6w53me,-0.001524861843133737,0.001524861843133737
text_content_Anyone have tips about Toyota's RAV4?  #Tech Curious about your experience too.,-0.001524861843133737,0.001524861843133737
post_id_s0e8b9n6ll44,-0.001523858986075447,0.001523858986075447
text_content_Not sure why with my new Xbox Elite Controller from Microsoft! Exceeded my expectations. #Travel,-0.001523858986075447,0.001523858986075447
user_id_user_a275ho1h,-0.001523858986075447,0.001523858986075447
timestamp_2025-04-01 01:51:28,-0.001523858986075447,0.001523858986075447
"keywords_experience, durable",-0.001523858986075447,0.001523858986075447
"keywords_upgraded, satisfaction",-0.0015223637412621772,0.0015223637412621772
"hashtags_#Sustainable, #Beauty",-0.001520289545284349,0.001520289545284349
"keywords_innovation, modern",-0.0015167667657164099,0.0015167667657164099
post_id_w9y6lympejec,-0.0015083234164259016,0.0015083234164259016
user_id_user_j4bxbqon,-0.0015083234164259016,0.0015083234164259016
text_content_Just saw an ad for Nike Dri-FIT during the SummerSale. Mixed feelings about it. #BestValue,-0.0015083234164259016,0.0015083234164259016
timestamp_2024-11-09 20:54:48,-0.0015083234164259016,0.0015083234164259016
"keywords_responsive, premium, improved",-0.0015083234164259016,0.0015083234164259016
user_id_user_7qv6le3v,-0.001506466190456856,0.001506466190456856
timestamp_2024-10-20 20:14:36,-0.001506466190456856,0.001506466190456856
text_content_My two days review of Adidas Stan Smith: Worth every penny. #NewRelease Really interested in hearing your thoughts!,-0.001506466190456856,0.001506466190456856
post_id_03gqkhd2ebdg,-0.001506466190456856,0.001506466190456856
timestamp_2025-02-07 14:38:01,-0.0015055851711613965,0.0015055851711613965
post_id_whsvb3faauwf,-0.0015055851711613965,0.0015055851711613965
"text_content_Has anyone else experienced connectivity issues with Amazon's Ring Camera? As expected. @NewsOutlet, @BrandCEO #Promo, #ProductLaunch",-0.0015055851711613965,0.0015055851711613965
user_id_user_bovjymmv,-0.0015055851711613965,0.0015055851711613965
"keywords_customer, unique, modern",-0.0015018949883470985,0.0015018949883470985
user_id_user_08gwh09i,-0.0015018949883470985,0.0015018949883470985
post_id_p0xigvt0goar,-0.0015018949883470985,0.0015018949883470985
text_content_Has anyone else experienced connectivity issues with Microsoft's Xbox Elite Controller? Highly recommend. @ReviewSite #Tech,-0.0015018949883470985,0.0015018949883470985
timestamp_2024-07-05 04:06:07,-0.0015018949883470985,0.0015018949883470985
"keywords_user-friendly, expensive",0.0015017714767212482,0.0015017714767212482
"keywords_disappointing, reliable, experience, modern",-0.0014991785370212926,0.0014991785370212926
user_id_user_68q2tlh5,-0.0014991785370212926,0.0014991785370212926
post_id_eem4x0o4gq6u,-0.0014991785370212926,0.0014991785370212926
timestamp_2024-07-10 18:03:46,-0.0014991785370212926,0.0014991785370212926
"text_content_Has anyone else experienced connectivity issues with Microsoft's Xbox Elite Controller? Mixed feelings about it. @MarketingTeam, @ProductTeam #Fashion, #Fitness",-0.0014991785370212926,0.0014991785370212926
timestamp_2024-10-03 15:03:54,-0.001498455154134048,0.001498455154134048
post_id_rirpy1awl8ov,-0.001498455154134048,0.001498455154134048
"keywords_efficient, excellent, outdated, helpful",-0.001498455154134048,0.001498455154134048
text_content_Just saw an ad for Microsoft Xbox Series X during the BackToSchool. Exceeded my expectations. #NewRelease,-0.001498455154134048,0.001498455154134048
user_id_user_wqwiyx6c,-0.001498455154134048,0.001498455154134048
"location_Manchester, UK",0.0014977054283239213,0.0014977054283239213
"text_content_Just unboxed my new Galaxy Z Fold from Samsung. Best purchase ever. Fed up #Tech, #Lifestyle, #ProductLaunch",-0.0014830736410468036,0.0014830736410468036
timestamp_2025-01-23 18:16:25,-0.0014830736410468036,0.0014830736410468036
post_id_8h8e5c3z04t6,-0.0014830736410468036,0.0014830736410468036
"keywords_helpful, efficient, innovation",-0.0014830736410468036,0.0014830736410468036
user_id_user_13595b5a,-0.0014830736410468036,0.0014830736410468036
user_id_user_brh0oqpe,-0.0014811655024837191,0.0014811655024837191
"keywords_value, unique, innovation",-0.0014811655024837191,0.0014811655024837191
post_id_lgc1ylysow6y,-0.0014811655024837191,0.0014811655024837191
text_content_Attended the Adidas PowerRelease event yesterday. Best purchase ever. #Fitness Curious about your experience too.,-0.0014811655024837191,0.0014811655024837191
timestamp_2024-05-20 10:25:30,-0.0014811655024837191,0.0014811655024837191
post_id_8tvquypvydqu,0.0014759483636273658,0.0014759483636273658
"keywords_delivery, innovation",0.0014759483636273658,0.0014759483636273658
user_id_user_d87y2hwl,0.0014759483636273658,0.0014759483636273658
timestamp_2024-07-26 16:41:11,0.0014759483636273658,0.0014759483636273658
"hashtags_#TrendAlert, #MustHave, #CustomerService",0.0014759483636273658,0.0014759483636273658
"text_content_Attended the Toyota SustainableFuture event yesterday. Highly recommend. #TrendAlert, #MustHave, #CustomerService Would love to get your feedback!",0.0014759483636273658,0.0014759483636273658
"hashtags_#MustHave, #CustomerService",-0.0014677727864320445,0.0014677727864320445
post_id_kfolbh8i7p60,-0.0014649885271455433,0.0014649885271455433
text_content_Just tried the Pepsi Zero Sugar from Pepsi. It's okay. #Eco Curious about your experience too.,-0.0014649885271455433,0.0014649885271455433
user_id_user_qrcw1iyd,-0.0014649885271455433,0.0014649885271455433
timestamp_2025-01-20 18:15:21,-0.0014649885271455433,0.0014649885271455433
"hashtags_#CustomerService, #Trending",-0.0014645322930817908,0.0014645322930817908
"keywords_service, price, excellent, unique",-0.001454317586810503,0.001454317586810503
user_id_user_9f17ye61,-0.001454317586810503,0.001454317586810503
"text_content_Comparing Microsoft Xbox Elite Controller to the competition. Best purchase ever. #Premium, #Beauty, #Affordable Would love to get your feedback!",-0.001454317586810503,0.001454317586810503
post_id_9sdv59gxs7oy,-0.001454317586810503,0.001454317586810503
timestamp_2024-10-04 01:14:39,-0.001454317586810503,0.001454317586810503
product_name_Gazelle,0.0014470826575819834,0.0014470826575819834
product_name_Halo Band,-0.0014425174365144866,0.0014425174365144866
text_content_My one year review of Toyota Sienna: Highly recommend. #BestValue Let me know what you think!,0.0014398598356158317,0.0014398598356158317
user_id_user_q3m3v5ll,0.0014398598356158317,0.0014398598356158317
timestamp_2025-02-01 10:06:09,0.0014398598356158317,0.0014398598356158317
post_id_xtiwk6438uv7,0.0014398598356158317,0.0014398598356158317
"keywords_innovation, amazing, modern, design",0.0014398598356158317,0.0014398598356158317
product_name_Mac Mini,-0.0014396323194776964,0.0014396323194776964
text_content_Just unboxed my new Surface Pro from Microsoft. Absolutely loving it. Thrilled #Quality Curious about your experience too.,-0.0014344535924697948,0.0014344535924697948
"keywords_sustainable, improved, customer, eco-friendly",-0.0014344535924697948,0.0014344535924697948
user_id_user_8foxxevj,-0.0014344535924697948,0.0014344535924697948
timestamp_2024-10-20 18:27:09,-0.0014344535924697948,0.0014344535924697948
post_id_zffwgre2ka9d,-0.0014344535924697948,0.0014344535924697948
"keywords_improved, upgraded",-0.0014342643597045088,0.0014342643597045088
"hashtags_#Sale, #Discount",0.0014331606945774736,0.0014331606945774736
text_content_Just saw an ad for Coca-Cola Sprite during the WinterWonders. Absolutely loving it. #Sustainable Curious about your experience too.,-0.0014330393878364668,0.0014330393878364668
user_id_user_n1y8cdvo,-0.0014330393878364668,0.0014330393878364668
post_id_gjgfl203rfdk,-0.0014330393878364668,0.0014330393878364668
timestamp_2025-03-01 03:01:20,-0.0014330393878364668,0.0014330393878364668
"keywords_amazing, unique, sustainable, traditional",-0.0014330393878364668,0.0014330393878364668
user_id_user_3d5q3u0j,-0.0014290748275889958,0.0014290748275889958
timestamp_2025-01-17 17:47:30,-0.0014290748275889958,0.0014290748275889958
"text_content_Has anyone else experienced delivery delays with Nike's Dri-FIT? As expected. @ProductTeam, @ReviewSite #Eco Would love to get your feedback!",-0.0014290748275889958,0.0014290748275889958
"keywords_competitive, innovation, design, responsive",-0.0014290748275889958,0.0014290748275889958
post_id_1f8mj7t44w61,-0.0014290748275889958,0.0014290748275889958
"hashtags_#Discount, #Eco, #Exclusive",0.0014280737180307384,0.0014280737180307384
"text_content_Sad to report with my new Mac Mini from Apple! Worth every penny. #Discount, #Eco, #Exclusive",0.0014280737180307384,0.0014280737180307384
"keywords_eco-friendly, upgraded, durable",0.0014280737180307384,0.0014280737180307384
user_id_user_63zia51r,0.0014280737180307384,0.0014280737180307384
post_id_nm2o8v09yi3y,0.0014280737180307384,0.0014280737180307384
timestamp_2024-05-06 21:28:33,0.0014280737180307384,0.0014280737180307384
timestamp_2024-05-11 11:57:20,-0.0014240697565875912,0.0014240697565875912
user_id_user_j0oomcg9,-0.0014240697565875912,0.0014240697565875912
"text_content_Just unboxed my new Xbox Elite Controller from Microsoft. Worth every penny. Cannot believe #Deal, #Discount",-0.0014240697565875912,0.0014240697565875912
"keywords_disappointing, satisfaction, innovation, service",-0.0014240697565875912,0.0014240697565875912
post_id_1ddxolj69ite,-0.0014240697565875912,0.0014240697565875912
"text_content_Anyone have tips about Apple's Apple Watch?  #Fashion, #SpecialOffer Really interested in hearing your thoughts!",-0.0014227678200110924,0.0014227678200110924
timestamp_2025-03-19 15:11:36,-0.0014227678200110924,0.0014227678200110924
post_id_dj7p4trj81g2,-0.0014227678200110924,0.0014227678200110924
user_id_user_6livf975,-0.0014227678200110924,0.0014227678200110924
timestamp_2024-07-16 21:32:56,-0.0014220474978315645,0.0014220474978315645
user_id_user_ynh94y7s,-0.0014220474978315645,0.0014220474978315645
"keywords_excellent, quality, design, efficient",-0.0014220474978315645,0.0014220474978315645
"text_content_My two days review of Microsoft Surface Duo: Worth every penny. #Affordable, #Sustainable Let me know what you think!",-0.0014220474978315645,0.0014220474978315645
post_id_7bqsgyqcp115,-0.0014220474978315645,0.0014220474978315645
post_id_qt0fybi0n65y,-0.0014201502277844957,0.0014201502277844957
"keywords_fast, responsive, expensive",-0.0014201502277844957,0.0014201502277844957
timestamp_2025-03-14 11:35:36,-0.0014201502277844957,0.0014201502277844957
user_id_user_wumtyw72,-0.0014201502277844957,0.0014201502277844957
"text_content_Just tried the Xbox Elite Controller from Microsoft. Highly recommend. #BestValue, #Discount, #Tech Curious about your experience too.",-0.0014201502277844957,0.0014201502277844957
"hashtags_#BestValue, #Discount, #Tech",-0.0014201502277844957,0.0014201502277844957
post_id_hvjh643oxb8e,-0.0014121328150794221,0.0014121328150794221
user_id_user_acws4zax,-0.0014121328150794221,0.0014121328150794221
timestamp_2024-11-10 02:35:38,-0.0014121328150794221,0.0014121328150794221
text_content_Just saw an ad for Apple iPad Air during the InnovationX. Absolutely loving it. #Eco,-0.0014121328150794221,0.0014121328150794221
"keywords_price, innovation, performance, expensive",-0.0014121328150794221,0.0014121328150794221
"keywords_disappointing, expensive",-0.0014106189850347282,0.0014106189850347282
"hashtags_#Limited, #Quality",-0.0014053419614923372,0.0014053419614923372
"keywords_responsive, performance",-0.0014017290274288819,0.0014017290274288819
post_id_8gy63xnolzzm,-0.0014015529790609136,0.0014015529790609136
"keywords_responsive, cheap, sustainable, recommendation",-0.0014015529790609136,0.0014015529790609136
user_id_user_gypa0dkm,-0.0014015529790609136,0.0014015529790609136
text_content_Coca-Cola BackToSchool is amazing! Can't wait to see what's coming next. #Tech Let me know what you think!,-0.0014015529790609136,0.0014015529790609136
timestamp_2025-01-05 17:45:41,-0.0014015529790609136,0.0014015529790609136
"keywords_amazing, eco-friendly",0.0013961557414920872,0.0013961557414920872
timestamp_2024-08-19 04:57:03,-0.0013866534591733901,0.0013866534591733901
post_id_hvmbpr92hhpl,-0.0013866534591733901,0.0013866534591733901
"text_content_Anyone have tips about Google's Pixel Buds? @BrandSupport #Travel, #MustHave, #SpecialOffer Would love to get your feedback!",-0.0013866534591733901,0.0013866534591733901
user_id_user_zzsou1bx,-0.0013866534591733901,0.0013866534591733901
user_id_user_03st0uyf,-0.0013768227823996093,0.0013768227823996093
"text_content_Just unboxed my new Surface Laptop from Microsoft. Absolutely loving it. Fed up #Lifestyle, #SpecialOffer, #BestValue",-0.0013768227823996093,0.0013768227823996093
"keywords_service, eco-friendly, durable",-0.0013768227823996093,0.0013768227823996093
timestamp_2025-02-22 19:20:31,-0.0013768227823996093,0.0013768227823996093
post_id_5sff9q7xf8u3,-0.0013768227823996093,0.0013768227823996093
user_id_user_4uv0opjb,0.0013761745411099886,0.0013761745411099886
"hashtags_#Fashion, #Eco, #Food",0.0013761745411099886,0.0013761745411099886
post_id_fyyzp08lmsqo,0.0013761745411099886,0.0013761745411099886
"text_content_Just saw an ad for Toyota Camry during the DigitalTransformation. Mixed feelings about it. #Fashion, #Eco, #Food",0.0013761745411099886,0.0013761745411099886
timestamp_2025-03-27 08:22:10,0.0013761745411099886,0.0013761745411099886
"keywords_delivery, excellent",-0.0013715858332962122,0.0013715858332962122
"text_content_Just saw an ad for Coca-Cola Diet Coke during the InnovationX. Highly recommend. #Food, #Deal",-0.0013710813740516225,0.0013710813740516225
timestamp_2025-03-09 03:41:55,-0.0013710813740516225,0.0013710813740516225
user_id_user_ufyrd68a,-0.0013710813740516225,0.0013710813740516225
post_id_m69h1irjhq7e,-0.0013710813740516225,0.0013710813740516225
"keywords_experience, expensive",-0.0013708465419332392,0.0013708465419332392
user_id_user_lt354aw1,-0.001369739089583027,0.001369739089583027
"keywords_cheap, satisfaction, excellent",-0.001369739089583027,0.001369739089583027
timestamp_2025-02-21 23:59:07,-0.001369739089583027,0.001369739089583027
post_id_3bj6zmt6mp0m,-0.001369739089583027,0.001369739089583027
text_content_Just saw an ad for Amazon Fire TV during the FallCollection. Not bad. #NewRelease Let me know what you think!,-0.001369739089583027,0.001369739089583027
"keywords_efficient, satisfaction",-0.0013671174442558345,0.0013671174442558345
"text_content_Anyone have tips about Microsoft's Xbox Elite Controller? @InfluencerName #BestValue, #Promo Let me know what you think!",-0.0013653643062298908,0.0013653643062298908
timestamp_2025-02-10 22:06:39,-0.0013653643062298908,0.0013653643062298908
"keywords_user-friendly, reliable, eco-friendly, fast",-0.0013653643062298908,0.0013653643062298908
post_id_4f6ill44x5v6,-0.0013653643062298908,0.0013653643062298908
user_id_user_bq3u0isw,-0.0013653643062298908,0.0013653643062298908
"keywords_price, customer",-0.0013638514773339264,0.0013638514773339264
product_name_Highlander,0.0013553469911567763,0.0013553469911567763
timestamp_2024-10-26 14:06:09,-0.0013534229679188618,0.0013534229679188618
post_id_6gja0vemq17f,-0.0013534229679188618,0.0013534229679188618
"keywords_durable, recommendation, delivery",-0.0013534229679188618,0.0013534229679188618
"text_content_Just saw an ad for Toyota Prius during the InnovationX. Mixed feelings about it. #CustomerService, #Travel",-0.0013534229679188618,0.0013534229679188618
user_id_user_y2kevkc6,-0.0013534229679188618,0.0013534229679188618
"keywords_premium, design",0.00135302839521581,0.00135302839521581
"hashtags_#Food, #Promo",0.0013479119451144093,0.0013479119451144093
"keywords_poor, price",-0.0013469327337842685,0.0013469327337842685
"keywords_disappointing, value",0.0013466485733833258,0.0013466485733833258
text_content_Adidas SustainableFuture is standard! Can't wait to see what's coming next. #Eco Let me know what you think!,-0.0013451484475460456,0.0013451484475460456
"keywords_modern, improved, cheap, luxury",-0.0013451484475460456,0.0013451484475460456
user_id_user_vbnd6l77,-0.0013451484475460456,0.0013451484475460456
post_id_24tfq1ln59b4,-0.0013451484475460456,0.0013451484475460456
timestamp_2024-06-01 17:26:26,-0.0013451484475460456,0.0013451484475460456
"keywords_reliable, modern",-0.0013422030507116462,0.0013422030507116462
"keywords_design, fast",0.0013421998778873434,0.0013421998778873434
post_id_riscv0arcg0e,-0.0013390330892928642,0.0013390330892928642
timestamp_2024-08-02 19:20:54,-0.0013390330892928642,0.0013390330892928642
"keywords_traditional, price, improved",-0.0013390330892928642,0.0013390330892928642
user_id_user_srj60npl,-0.0013390330892928642,0.0013390330892928642
text_content_Can't contain my excitement with my new Fire Tablet from Amazon! Highly recommend. #Food Curious about your experience too.,-0.0013390330892928642,0.0013390330892928642
product_name_Epic React,-0.0013361770390324574,0.0013361770390324574
"hashtags_#ProductLaunch, #Travel",-0.0013349948572610462,0.0013349948572610462
post_id_7brfl1nq18ga,-0.0013327870755043907,0.0013327870755043907
"text_content_Confused about with my new Surface Pro from Microsoft! Mixed feelings about it. #Beauty, #Lifestyle",-0.0013327870755043907,0.0013327870755043907
timestamp_2025-02-22 19:05:35,-0.0013327870755043907,0.0013327870755043907
user_id_user_9v1uzdi3,-0.0013327870755043907,0.0013327870755043907
timestamp_2024-08-01 13:27:23,0.0013299963741012094,0.0013299963741012094
"text_content_Attended the Adidas HolidaySpecial event yesterday. Highly recommend. #MustHave, #Limited Let me know what you think!",0.0013299963741012094,0.0013299963741012094
user_id_user_23tf7wso,0.0013299963741012094,0.0013299963741012094
post_id_fd0j2eg2zvd4,0.0013299963741012094,0.0013299963741012094
"keywords_expensive, fast, traditional",0.0013299963741012094,0.0013299963741012094
timestamp_2024-08-15 04:51:48,-0.0013233067335859212,0.0013233067335859212
post_id_l37ua2gn2nqb,-0.0013233067335859212,0.0013233067335859212
user_id_user_2aryu8nu,-0.0013233067335859212,0.0013233067335859212
"text_content_Comparing Microsoft Xbox Elite Controller to the competition. Best purchase ever. #Reviews, #Health, #Fitness Would love to get your feedback!",-0.0013233067335859212,0.0013233067335859212
"keywords_price, disappointing",-0.0013230632906826357,0.0013230632906826357
"keywords_competitive, design",-0.001319745118471286,0.001319745118471286
timestamp_2024-11-25 10:45:28,-0.0013172829083439124,0.0013172829083439124
post_id_truvyln7zou8,-0.0013172829083439124,0.0013172829083439124
text_content_My one month review of Apple AirPods Pro: Worth every penny. #NewRelease Would love to get your feedback!,-0.0013172829083439124,0.0013172829083439124
user_id_user_vs98e9v2,-0.0013172829083439124,0.0013172829083439124
"keywords_sustainable, service, cheap",0.0013150737278986825,0.0013150737278986825
timestamp_2024-10-01 14:38:00,0.0013150737278986825,0.0013150737278986825
post_id_3gqk0d677csg,0.0013150737278986825,0.0013150737278986825
user_id_user_0ozul45b,0.0013150737278986825,0.0013150737278986825
text_content_Comparing Pepsi Diet Pepsi to the competition. As expected. #Sustainable Really interested in hearing your thoughts!,0.0013150737278986825,0.0013150737278986825
"keywords_price, innovation",-0.001315028807066483,0.001315028807066483
"keywords_customer, reliable",0.0013139876137198362,0.0013139876137198362
user_id_user_i3ad12b2,0.0013139876137198362,0.0013139876137198362
